ID,難易度,問題,解答,別答,意味
F1980,4,退紅,あらぞめ,,"#＝桃花染、荒染
1.ベニバナで染めた薄い紅色。あらいぞめ。
2.薄紅色に染めた短い狩衣（かりぎぬ）で仕丁（ジチョウ）などが着用した。〈漢字ペディア〉"
F1981,4,帯刀,たちはき,たてわき,"1.「帯刀（タイトウ）」に同じ。
2.古代、春宮（とうぐう）坊の舎人（とねり）のなかで、特に刀を身につけて皇太子の護衛をした役人。武芸に秀でた者が選ばれた。〈漢字ペディア〉"
F1982,4,託言,かごと,,"1.他のことにかこつけていう言葉。言いわけ。
2.ぐち。不平。恨みごと。〈漢字ペディア〉"
F1983,4,短手,しのびで,,神道の葬儀で、音を出さないように打つ柏手（かしわで）。＝忍び手〈漢字ペディア〉
F1984,4,端白,つまじろ,,"1.ふちが白いこと。
2.動物の足先が白いこと。また、その動物。〈漢字ペディア〉"
F1985,4,池溝,うなて,,田に水を引くためのみぞ。＝溝〈漢字ペディア〉
F1986,4,稚子,みずこ,みずご,"#＝水子
1.生まれて間もない子。あかご。
2.流産や堕胎した胎児。〈漢字ペディア〉"
F1987,4,竹瓮,たっぺ,たつべ,竹を筒状あるいはかご状に編んだ魚をとる道具。うけ。〈漢字ペディア〉
F1988,4,蓄縮,きっしく,,"1.物惜しみするさま。けちなさま。
2.堅苦しくて融通がきかないさま。律義なさま。〈漢字ペディア〉"
F1989,4,着衣始,きそはじめ,,江戸時代、正月三が日中に日を選んで新しい衣服を着始めること。また、その儀式。〈漢字ペディア〉
F1990,4,嫡妻,むかいめ,,「嫡妻（チャクサイ：正式な妻。本妻。正妻。）」に同じ。＝正妃〈漢字ペディア〉
F1991,4,著長,きせなが,,大将が着ける大形の鎧（よろい）の美称。＝着背長〈漢字ペディア〉
F1992,4,著羅絹,ちょろけん,,近世、オランダまたは中国から渡来した絹織物。〈漢字ペディア〉
F1993,4,鳥臓,ももき,"ももぎ
ももげ",鳥の内臓。特に、胃袋。〈漢字ペディア〉
F1994,4,朝勤,あさじ,,"#＝朝事
1.浄土真宗の寺で、毎朝行われる勤行（ゴンギョウ）。
2.「朝事参り」の略。信徒が朝早く行われる勤行に参ること。〈漢字ペディア〉"
F1995,4,銚子,さしなべ,さすなべ,弦（つる）と注ぎ口がついたなべ。つるして酒などを温めるのに用いた。〈漢字ペディア〉
F1996,4,沈子,いわ,,"#＝錘
1.漁網を沈めるためのおもり。
2.石のいかり。〈漢字ペディア〉"
F1997,4,陳者,のぶれば,,申し上げますが。さて。候文（そうろうブン）の手紙で挨拶（アイサツ）のあと、本文に入るときに用いる語。〈漢字ペディア〉
F1998,4,底土,しはに,,地面の下のほうにある土。⇔初土（はつに）〈漢字ペディア〉
F1999,4,泥梨,ないり,,地獄。奈落。＝泥犂〈漢字ペディア〉
F2000,4,泥犂,ないり,,地獄。奈落。＝泥梨〈漢字ペディア〉
F2001,4,天一神,なかがみ,,陰陽道（オンヨウドウ）で、常に八方をめぐり、人の吉凶禍福を決めるという神。＝中神〈漢字ペディア〉
F2002,4,土師,はじ,,古代、土器・埴輪（はにわ）・陵墓などの製作を担当した人。〈漢字ペディア〉
F2003,4,灯心,とうすみ,とうしみ,行灯（アンドン）やランプなどに使う火をともす芯（シン）。〈漢字ペディア〉
F2004,4,豆汁,ごじる,,水に浸しやわらかくした大豆をすりつぶして入れた味噌（ミソ）汁。＝呉汁、醐汁〈漢字ペディア〉
F2005,4,唐土,もろこし,,"#＝唐
1.昔、日本から中国を呼んだ名称。
2.昔、中国から伝来したものにつけた語。〈漢字ペディア〉"
F2006,4,淘金,ゆりがね,,土砂に混じっている砂金を、水中でゆすって分けること。また、その砂金。〈漢字ペディア〉
F2007,4,同胞,はらから,,"1.同じ母親から生まれた兄弟姉妹。また、一般に兄弟姉妹。
2.同じ国民。＝同国（どうこく）、⇔異邦人（いほうじん）、外国人（がいこくじん）〈漢字ペディア〉"
F2008,4,童男,おぐな,,男の子。少年。おのわらわ。〈漢字ペディア〉
F2009,4,童謡,わざうた,,古代、政治や社会を風刺、または予言したはやり歌。神が子どもの口を借りて歌わせると考えられた。上代歌謡の一種。＝謡歌〈漢字ペディア〉
F2010,4,屯田,みた,,"#＝御田
1.神領の田。神田。
2.大化の改新前、皇室の直轄領。〈漢字ペディア〉"
F2011,4,屯家,みやけ,,古代、大和（やまと）朝廷の直轄領から収穫した稲米の倉。転じて、大和朝廷の直轄領。＝屯倉、宮家〈漢字ペディア〉
F2012,4,屯倉,みやけ,,古代、大和（やまと）朝廷の直轄領から収穫した稲米の倉。転じて、大和朝廷の直轄領。＝屯家、宮家〈漢字ペディア〉
F2013,4,二布,ふたの,,"#＝二幅
1.反物のふつうの二倍の幅。また、それで作った布。
2.①の幅の布を用いることから、女性の腰巻き。〈漢字ペディア〉"
F2014,4,二幅,ふたの,,"#＝二布
1.反物のふつうの二倍の幅。また、それで作った布。
2.①の幅の布を用いることから、女性の腰巻き。〈漢字ペディア〉"
F2015,4,寧楽,なら,,古都「奈良」の古い表記。＝那羅、平城〈漢字ペディア〉
F2016,4,平城,なら,,奈良時代、平城京（へいじょうキョウ）が置かれた所。現在の奈良市付近。＝寧楽、那羅〈漢字ペディア〉
F2017,4,粘葉装,でっちょうそう,,和本のとじの一つ。紙を二つ折りにし、折り目をそろえて重ね、折り目の外側を糊（のり）で貼（は）りつけて表紙をつけたもの。〈漢字ペディア〉
F2018,4,濃漿,こんず,,"1.米を煮た汁。おもゆ。
2.酒。
3.濃い汗。〈漢字ペディア〉"
F2019,4,巴布,ぱっぷ,,薬剤を塗った布を皮膚の患部にはって治療すること。また、その薬剤。〈漢字ペディア〉
F2020,4,蟇股,かえるまた,,日本建築で、梁（はり）の上に置いて上の重みを支える受け木。多く、装飾も兼ねる。＝蛙股〈漢字ペディア〉
F2021,4,背向,そがい,,"1.背中合わせ。
2.後ろのほう。後方。背後。〈漢字ペディア〉"
F2022,4,背面,そとも,,"1.山の、日の当たる南に対して日の当たらない背面。山の北側。また、物の背面。⇔影面（かげとも）
2.後ろ。後方。⇔正面〈漢字ペディア〉"
F2023,4,敗荷,やれはす,,葉のやぶれたハス。やれはちす。＝破れ蓮〈漢字ペディア〉
F2024,4,白眼,さめ,,毛の白いウシやウマ。また、両眼の縁が白いウシやウマともいう。〈漢字ペディア〉
F2025,4,白熊,はぐま,,チベットなどにすむヤクの尾の毛。白く光沢があり、払子（ホッス）や旗・槍（やり）・兜（かぶと）などの飾りとして用いる。〈漢字ペディア〉
F2026,4,爆米,はぜ,,もち米を煎（い）って膨らませた食品。江戸時代、年賀の客に出したり、雛（ひな）の節句の菓子とした。＝葩煎〈漢字ペディア〉
F2027,4,発船,ふなだち,,船が港を出発すること。船出。〈漢字ペディア〉
F2028,4,反転,くるべき,,糸を繰る道具。〈漢字ペディア〉
F2029,4,反閉,へんばい,,"#＝反陪
1.昔、貴人が外出するとき、陰陽師（オンヨウジ）が行った呪法（ジュホウ）で、千鳥足のように歩くこと。禹歩（ウホ）。
2.能や神楽などに見られる特殊な足づかい。〈漢字ペディア〉"
F2030,4,半首,はつぶり,はつむり,平安末期から鎌倉時代にかけて用いられた、額から頰（ほお）にかけての部分を守る武具。＝半頭〈漢字ペディア〉
F2031,4,半頭,はつぶり,はるむり,平安末期から鎌倉時代にかけて用いられた、額から頰（ほお）にかけての部分を守る武具。＝半首〈漢字ペディア〉
F2032,4,斑葉,いさは,,"1.葉緑素の欠乏などで、白や黄などのまだらが混じった葉。斑（ふ）入り。
2.白髪まじりの頭のたとえ。〈漢字ペディア〉"
F2033,4,斑雪,はだれゆき,はだらゆき,うっすらと降り積もった雪。また、まだらに残った雪。はだれ。〈漢字ペディア〉
F2034,4,斑濃,むらご,,染色で、ところどころに濃い部分をつくり、まわりを次第に薄くなるようにぼかしていく染め方。＝叢濃、村濃〈漢字ペディア〉
F2035,4,盤領,あげくび,,昔の衣服の着方。袍（ホウ）、狩衣（かりぎぬ）などで領（えり）を立てて着ること。＝上げ頸、⇔垂頸（たりくび）〈漢字ペディア〉
F2036,4,盤秤,さらばかり,,はかる物をのせる部分が皿の形になっているはかり。＝皿秤〈漢字ペディア〉
F2037,4,否諾,いなせ,,"1.不承知と承知。否応（いやオウ）。諾否（ダクヒ）。
2.安否。消息。〈漢字ペディア〉"
F2038,4,披鍼,はばり,,"#＝刃針
1.平たい諸刃（もろは）で先のとがった外科用のメス。ランセット。
2.鍼術（シンジュツ）に用いる、諸刃で先がとがったはり。〈漢字ペディア〉"
F2039,4,被衣,かずき,,平安時代以降、身分の高い女性が外出のとき人目を避けるために頭からかぶった薄い衣。きぬかずき。〈漢字ペディア〉
F2040,4,被綿,きせわた,,"#＝着せ綿
1.物の上に綿をかぶせること。また、その綿。
２．重陽（チョウヨウ）の節句（陰暦九月九日）の前夜、キクの花にかぶせた綿。露や香りを移した綿で、体をふくと長寿を保つといわれた。菊の被綿。〈漢字ペディア〉"
F2041,4,弭巻,はずまき,,"#＝筈巻
1.弓の両端の弦（つる）をかけるところに巻いてある（トウ）。
2.矢の弭（ゆはず）の下の糸を固めたところ。〈漢字ペディア〉"
F2042,4,眉庇,まびさし,,"#＝目庇
1.兜（かぶと）や帽子などについているひさし。
2.窓の上の小さいひさし。〈漢字ペディア〉"
F2043,4,匹如身,するすみ,するつみ,財産も家族もなく、身一つであること。また、その人。＝単己〈漢字ペディア〉
F2044,4,鬢除,びんそぎ,,近世、女子が一六歳の六月一六日に、垂れ髪の鬢の毛を切りそろえた儀式。婚約者、または父兄が行った。男子の元服にあたる。＝鬢枇、鬢曽木〈漢字ペディア〉
F2045,4,鬢枇,びんそぎ,,近世、女子が一六歳の六月一六日に、垂れ髪の鬢の毛を切りそろえた儀式。婚約者、または父兄が行った。男子の元服にあたる。＝鬢除、鬢曽木〈漢字ペディア〉
F2046,4,父母,かぞいろは,,父と母。両親。かぞいろ。〈漢字ペディア〉
F2047,4,部領,ことり,,"1.一部族の長。集団を統率する者。
2.古代、春宮（とうぐう）坊の帯刀（たちはき）の官。皇太子の護衛をし、陣の事務を執った。〈漢字ペディア〉"
F2048,4,風巻,しまき,,激しく吹きまくる風。また、雪混じりのもの。〈漢字ペディア〉
F2049,4,諷言,そえこと,そえごと,他のことになぞらえるなどの技巧を用いて、それとなくいう言葉。〈漢字ペディア〉
F2050,4,復水,おちみず,,飲めば若返るという水。月は欠けて、また満ちることから、若返りの象徴とされて月の神がもっていると信じられた。＝変若水〈漢字ペディア〉
F2051,4,幣帛,にきて,にぎて,神に祈るときに神前に供えたり、祓（はらえ）に使ったりするもの。古くは麻などの布、のちに絹や紙などを用いた。＝和幣、幣〈漢字ペディア〉
F2052,4,和幣,にきて,にぎて,麻糸で織り、神にささげたり祓（はら）いに用いたりする布。のちに、絹や紙も用いた。ぬさ。みてぐら。＝幣帛、幣〈漢字ペディア〉
F2053,4,霹靂,かみとき,かみとけ,雷が落ちること。落雷。〈漢字ペディア〉
F2054,4,歩射,かちゆみ,,歩きながら弓を射ること。また、その弓。＝徒弓〈漢字ペディア〉
F2055,4,方便,たつき,たずき,"#＝活計
1.事を始めたり、ようすなどを知ったりする手段。手がかり。
2.生活の手段。生計。〈漢字ペディア〉"
