ID,難易度,問題,語群,解答,別答,意味,出典
E0762,3,役に立たないもののたとえ。,"[大輅]椎輪・[騈拇]枝指
一糸[一毫]・[掉棒]打星",へんぼ,べんぼ,"騈拇枝指／駢拇枝指（べんぼしし／へんぼしし）
★「騈拇」は、足の第一指と第二指がくっついて一つになっていること。
★「枝指」は、手の親指のわきに六本目の指が生えていること。
★荘子が儒家が、仁義はもともと人に備わっていると説いたのを批判する際に用いたのに基づく。",＊『荘子-騈拇』
E0763,3,愛情深い夫婦のたとえ。,"翠帳[紅閨]・[宝鈿]玉釵
君恩[海壑]・鳳凰[于飛]",うひ,,"鳳凰于飛／鳳皇于飛（ほうおううひ）
★「于」は、助字で、「ここに」と読む。
★雌雄の鳳凰がつがいとなって仲良く飛ぶ意。
「鳳凰于(ｺｺ)に飛ぶ」
類：鴛鴦交頸（えんこうこうけい）
類：鴛鴦之契（えんおうのちぎり）
類：比翼連理（ひよくれんり）
類：比翼双飛（ひよくそうひ）",＊『詩経-大雅･巻阿』
E0764,3,下級の役人。,"抱関[撃柝]・宵衣[旰食]
肉袒[負荊]・[肉袒]牽羊",げきたく,,"抱関撃柝（ほうかんげきたく）
★「抱関」は、門番の意。関は、かんぬき。
★「撃柝」は、夜警の意。柝は、拍子木。",＊『孟子-万章･下』
E0765,3,弱者や薄幸の者に同情心を持つこと。,"[同袍]同沢・抱関[撃柝]
判官[贔屭]・[于公]高門",びいき,ひいき,"判官贔屭／判官贔負（ほうがんびいき／はんがんびいき）
★「判官」は、検非違使(ｹﾋﾞｲｼ)の尉(ｼﾞｮｳ:判官)であったことから、源義経(ﾐﾅﾓﾄﾉﾖｼﾂﾈ)のこと。
★「贔屭」は、目を掛けて応援する意。
★検非違使の尉であった源義経が、兄の頼朝(ﾖﾘﾄﾓ)に嫉(ｿﾈ)まれて滅ぼされたのに人々が同情を寄せたことから。",＊『俳諧-毛吹草･五』
E0766,3,田舎家の物寂しいさま。,"足音[跫然]・[飄忽]震蕩
一旦[豁然]・茅堵[蕭然]",しょうぜん,,"茅堵蕭然（ぼうとしょうぜん）
★「茅堵」は、かやぶきの垣根。転じて田舎家。
★「蕭然」は、寂しげなさま。
★茅葺きの垣根で囲った粗末な田舎家が寂しげにひっそりとしているさま。",＊『不明』
E0767,3,年老いた形容。,"蓬戸[甕牖]・[尨眉]皓髪
黄髪[垂髫]・[朱脣]皓歯",ぼうび,,"尨眉皓髪／厖眉皓髪（ぼうびこうはつ）
★「尨」は、まじる、白髪がまじる意。
★「皓」は、しろい、ひかる、髪が白くなって抜ける意。
★白毛がまじった眉と白い髪。",＊『後漢書-劉寵伝』
E0768,3,凶悪で冷酷な人のこと。,"眼光[炯炯]・陰謀[詭計]
風岸[孤峭]・蜂目[豺声]",さいせい,,"蜂目豺声（ほうもくさいせい）
★「蜂目」は、蜂のように細い目つき。
★「豺声」は、山犬のような不気味な声。",＊『春秋左氏伝-文公元年』
E0769,3,男女間の情事、交接のたとえ。,"鳳友[鸞交]・桑土[綢繆]
瓶墜[簪折]・[大衾]長枕",らんこう,,"鳳友鸞交（ほうゆうらんこう）
★「鳳」は、鳳凰。想像上の霊鳥。
★「鸞」は、鳳凰に似た想像上の霊鳥。
★鳳、鸞は、いずれも美しい鳥でその交わりを男女の情事にたとえたもの。
類：鳳友鸞諧（ほうゆうらんかい）",＊『長生殿-絮閣』
E0770,3,高貴な人の前へ進み出る時の姿勢。,"澆季[溷濁]・[匍匐]膝行
[跛立]箕坐・宮車[晏駕]",ほふく,,"匍匐膝行／蒲伏膝行（ほふくしっこう）
★「匍」と「匐」は、腹這うこと。
★「膝行」は、膝を地または床にすりつけながら進むこと。
類：匍匐前進（ほふくぜんしん）",＊『中島敦-南島譚･幸福』
E0771,3,美人のこと。,"[曼理]皓歯・[龐眉]皓髮
炊金[饌玉]・[璞玉]渾金",まんり,,"曼理皓歯（まんりこうし）
★「曼理」は、きめの細かい肌。
★「皓歯」は、白い歯。
類：明眸皓歯（めいぼうこうし）
類：朱脣皓歯（しゅしんこうし）",＊『韓非子-揚搉篇』
E0772,3,拠り所が一つもない。,"[春蚓]秋蛇・無根[無蔕]
[無慙]無愧・無辺[無礙]",むてい,,"無根無蔕／無根無蒂（むこんむてい）
★「無根」は、根づくところがないこと。
★「無蔕」は、果実の蔕(ﾍﾀ)がないこと。果実がないと木にぶら下がることができない。転じて、もと。根本の意。
「根(ｺﾝ)無(ﾅ)く蔕(ﾃｲ)無(ﾅ)し」",＊『漢書-叙伝･上』
E0773,3,事実なくして妄りに苦痛を訴える。,"無病[呻吟]・非難[囂囂]
偏袒[扼腕]・流言[蜚語]",しんぎん,,"無病呻吟（むびょうしんぎん）
★「呻吟」は、苦しみ呻く。
★病気でもないのに苦しげに呻きたてる意。
「無病にして呻吟す」",＊『不明』
E0774,3,些細なことでも明確に見抜く。,"仰観[俯察]・明察[秋毫]
博識[洽聞]・甕裡[醯鶏]",しゅうごう,,"明察秋毫（めいさつしゅうごう）
★「秋毫」は、秋になって抜け替わる細密な獣の毛。転じて、微細なもの。
★細かい点も逃さず見抜く意。
「秋毫を明察す」",＊『孟子-梁恵王･上』
E0775,3,きれいに整頓された書斎。,"[氷甌]雪椀・[潑墨]淋漓
八面[玲瓏]・明窓[浄几]",じょうき,,"明窓浄几／明窓浄机（めいそうじょうき）
★明るい窓辺に塵一つない清らかな机の意。転じて、書斎を意味する。
類：窓明几潔（そうめいきけつ）",＊『欧陽脩-試筆･学書為楽』
E0776,3,自身を清め、汚れを取り払う。,"彫心[鏤骨]・明窓[浄几]
[霑体]塗足・沐浴[抒溷]",じょこん,,"沐浴抒溷（もくよくじょこん）
★「沐浴」は、湯水で体を洗い清めること。
★「抒」は、取り除く。
★「溷」は、にごり、けがれの意。
★神聖なこと、神仏に関係することを行うときには、湯浴みして身を清めてから臨む。
類：沐浴斎戒（もくよくさいかい）
類：斎戒沐浴（さいかいもくよく）
類：精進潔斎（しょうじんけっさい）",＊『淮南子-説山訓』
E0777,3,兄弟や友人の間柄が親密なこと。,"[蓴羹]鱸膾・煮豆[燃萁]
夜雨[対牀]・桃傷[李仆]",たいしょう,,"夜雨対牀（やうたいしょう）
★「対牀」は、寝台を並べる、連ねる意。
★夜、雨の音を聞きながら寝台を並べて、兄と弟が仲良く寝ることから。
類：対牀風雪（たいしょうふうせつ）
類：対牀夜雨（たいしょうやう）
「夜雨(ﾔｳ)、牀(ｼｮｳ)に対す」",＊『蘇軾-再祭亡兄端明文』
E0778,3,巧妙なる書の形容。,"[瞠目]結舌・千朶[万朶]
一挙[双擒]・[游雲]驚竜",ゆううん,,"游雲驚竜（ゆううんきょうりょう／ゆううんきょうりゅう）
★「雲」は、千変万化なことのたとえ。
★「竜」は、強く勇ましく、かつ神秘的な動きにたとえる。
★空に流れゆく雲と空翔ける竜の意。",＊『晋書-王羲之伝』
E0779,3,隠者の形容。,"[卑躬]屈節・韜光[晦迹]
風岸[孤峭]・[羊裘]垂釣",ようきゅう,,"羊裘垂釣（ようきゅうすいちょう）
★「裘」は、かわごろも、獣の毛皮で作った衣。
★「釣」は、釣り針の意。
★羊の裘(ｶﾜｺﾞﾛﾓ)を着て釣り糸を垂れる。
「羊裘(ﾖｳｷｭｳ)、釣(ﾁｮｳ)を垂(ﾀ)る」",＊『後漢書-巌光伝』
E0780,3,友誼のきわめて厚いこと。,"[金齏]玉膾・附贅[懸疣]
雷陳[膠漆]・[攀轅]臥轍",こうしつ,,"雷陳膠漆（らいちんこうしつ）
★中国、後漢の雷義(ﾗｲｷﾞ)と陳重(ﾁﾝﾁｮｳ)の友情は、膠(ﾆｶﾜ)や漆(ｳﾙｼ)が固まると固くなる以上に、確固とした深いものであるという故事から。
類：管鮑之交（かんぽうのまじわり）
類：金蘭之契（きんらんのけい）
類：膠漆之交（こうしつのまじわり）
類：膠漆之約（こうしつのやく）
類：水魚之交（すいぎょのまじわり）
類：耐久之朋（たいきゅうのとも）
類：断金之交（だんきんのまじわり）
類：莫逆之友（ばくぎゃくのとも）
類：刎頸之交（ふんけいのまじわり）",＊『後漢書-雷義伝』
E0781,3,物が乱雑に散らばっているさま。,"落花[狼藉]・糶糴[斂散]
百花[繚乱]・[頽堕]委靡",ろうぜき,,"落花狼藉（らっかろうぜき）
★「落花」は、花が散ること。
★「狼藉」は、狼が草を敷いて寝た跡が乱れていることから、乱暴なこと。また、乱暴な振る舞いの意。
★花が散り乱れているさまをいう。また、花を女性に見立てて、女性に乱暴なことをする意にも用いられる。
類：乱暴狼藉（らんぼうろうぜき）",＊『和漢朗詠集･上』
E0782,3,兵法などの極意。,"典謨[訓誥]・[五蘊]皆空
[奸智]術数・[六韜]三略",りくとう,,"六韜三略（りくとうさんりゃく）
★中国の有名な兵法書である「六韜」と「三略」のこと。
★「六韜」は、周の太公望呂尚(ﾘｮｼｮｳ)の作とされ、文･武･竜･虎･豹･犬の六巻。韜は、剣袋･弓袋のことで兵法の奥義、戦略の意。
★「三略」は、前漢の功臣、張良に戦略を授けた黄石公(ｺｳｾｷｺｳ)の作とされ、上略･中略･下略の三巻。略は、はかりごと･計略の意。
★転じて、兵法などの極意。奥の手。虎の巻。〈日本国語大辞典〉",＊『性霊集-三･与新羅道者化来詩』
E0783,3,威勢や勢力の盛んなたとえ。,"曲突[徙薪]・[竜驤]麟振
満目[蕭条]・明察[秋毫]",りょうじょう,りゅうじょう,"竜驤麟振（りょうじょうりんしん／りゅうじょうりんしん）
★「驤」は、上がる意。
★首を高く上げて竜のように上り、麒麟が勢いよくふるい立つ意。",＊『晋書-段灼伝』
E0784,3,貴人の御座船。,"竜頭[鷁首]・[嘯風]弄月
宮車[晏駕]・[舳艫]千里",げきしゅ,げきす,"竜頭鷁首（りょうとうげきしゅ／りゅうとうげきしゅ／りょうとうげきす／りゅうとうげきす）
★竜の頭のついた舟と、鷁(風に強い大きな水鳥)の首のついた舟をいう。転じて、豪華な舟遊びの意に用いる場合もある。
類：竜舟鷁首（りょうしゅうげきしゅ）",＊『紫式部日記-寛弘五年一〇月一六日』
E0785,3,きわめて稀なもののたとえ。,"[大輅]椎輪・竜頭[鷁首]
麟角[鳳嘴]・大海[撈針]",ほうし,,"麟角鳳嘴（りんかくほうし）
★麒麟の角と鳳凰の嘴。ともに想像上のもの。",＊『東方朔-海内十洲記』
E0786,3,建物が新しくなり、壮大で立派になること。,"蕭敷[艾栄]・[黝堊]丹漆
八面[玲瓏]・[輪奐]一新",りんかん,,"輪奐一新（りんかんいっしん）
★「輪」は、曲折して高大な意。
★「奐」は、光り輝くさま。
★「一新」は、全く新しくなること。",＊『宋史-礼志』
E0787,3,秀でた人材や美しい詩文のたとえ。,"[輪奐]一新・[琳琅]珠玉
[笙磬]同音・麟角[鳳嘴]",りんろう,,"琳琅珠玉（りんろうしゅぎょく）
★「琳琅」は、美しい玉。",＊『世説新語-容止』
E0788,3,素晴らしいものが満ち溢れる。,"[椿萱]並茂・満目[蕭条]
[拈華]微笑・[琳琅]満目",りんろう,,"琳琅満目（りんろうまんもく）
★「琳琅」は、美しい玉。
★美しい玉が目の前に満ち溢れている意。
「琳琅、目(ﾒ)に満(ﾐ)つ」",＊『不明』
E0789,3,義士は名誉のために命を擲つ。,"烈士[徇名]・蒼蠅[驥尾]
貪夫[徇財]・[晏嬰]狐裘",じゅんめい,,"烈士徇名（れっしじゅんめい）
★「烈士」は、義理堅い正しい人。
★「徇」は、あることのために一身をささげること。
★利益や地位などで動かされることなく道理を押し通して名誉を守るということ。
「烈士名に徇(ｼﾞｭﾝ)ず」「烈士名に徇(ｼﾀｶﾞ)う」",＊『史記-伯夷伝』
E0790,3,二人の御客がいらっしゃる。,"[枉駕]来臨・篳門[閨竇]
[轅門]二竜・連璧[賁臨]",ひりん,,"連璧賁臨（れんぺきひりん）
★「連璧」は、客が続いて来るのを二つ対の玉に準(ﾅｿﾞﾗ)えたもので、才徳のすぐれた二人の友の意。
★「賁臨」は、人が訪問してくることの敬称。光臨に同じ。賁は飾の意で、来て光彩を添える意。",＊『不明』
E0791,3,君主を補佐する有能な宰相。,"[和羹]塩梅・[瓊枝]栴檀
韓信[匍匐]・[六韜]三略",わこう,,"和羹塩梅（わこうあんばい／わこうえんばい）
★「和羹」は、色々な材料、調味料を混ぜ合わせ、味を調和させて作った吸い物。
★「塩梅」は、塩と調味に用いる梅酢のこと。
★和羹という料理は、塩と、酸味の梅酢とを程良く加えて味つけするものであることから、上手に手を加えて、国をよいものに仕上げる宰相らをいう。",＊『書経-説命･下』
E0792,3,時機に遅れて役に立たないたとえ。,"[六菖]十菊・冬温[夏凊]
[磑風]舂雨・造次[顚沛]",りくしょう,ろくしょう,"六菖十菊（りくしょうじゅうぎく/ろくしょうじゅうぎく）
★「菖」は、菖蒲(ｼｮｳﾌﾞ)。★五月五日の端午の節句の翌日六日の菖蒲(ｼｮｳﾌﾞ)と、九月九日の重陽の節句の翌日十日の菊。節句に一日遅れた菊と菖蒲ということ。
類：夏鑪冬扇（かろとうせん）
「十日の菊、六日の菖蒲」",＊『内田百間-続百鬼園随筆･大晦日』
E0793,3,人に疑われるような行動は慎むべきだ。,"[蜀犬]吠日・兎死[狗烹]
[薏苡]明珠・[李下]瓜田",りか,,"李下瓜田（りかかでん）
★君子は、未然に疑いを受けるようなことは避けなくてはならない。瓜畑で履き物を直すと、瓜を盗むのではないかと疑われ、李の木の下で冠をかぶり直すと、李を盗むのではないかと疑われる。だから、そういう疑わしい行為はするなということ。
類：悪木盗泉（あくぼくとうせん）
類：瓜田之履（かでんのり）
類：李下之冠（りかのかんむり）
「君子は未然に防ぎ、嫌疑の間に処らず、瓜田に履を納れず、李下に冠を正さず」",＊『古楽府-君子行』
E0794,3,名門に優れた子弟が出るたとえ。,"[崑山]片玉・[藍田]生玉
[珠襦]玉匣・[玄圃]積玉",らんでん,,"藍田生玉（らんでんせいぎょく）
★「藍田」は、陝西(ｾﾝｾｲ)省にある山の名で、美しい宝玉を産出することで有名。
「藍田玉を生ず」",＊『三国志-呉書･諸葛恪伝･注』
