ID,難易度,問題,解答,別答,意味
A3405,4,阮咸,げんかん,,"1.中国、魏晋時代の文人。
2.中国の弦楽器の一。円形または八角形の胴に長い棹(ｻｵ)をつけ、4弦または5弦を張り、棹上に十数個の柱(ｼﾞｭｳ)を立てたもの。日本でも明清楽(ﾐﾝｼﾝｶﾞｸ)に用いる。〈大辞泉〉
1.中国、魏晉時代の竹林七賢の一人。字(ｱｻﾞﾅ)は仲容。阮籍の兄の子。官は散騎侍郎。音楽に通じ、琵琶をよくした。楽器「阮咸」を作ったという。
2.弦楽器の一つ。琵琶の一種で、円胴に棹を付けたもの。秦代の楽器の弦鼗(ｹﾞﾝﾄｳ)から出た。正倉院に現存するものは四弦十四柱(ｼﾞ)。明･清代には胴を八角形にしたものが用いられ、日本の明清楽でも使われた。月琴(ｹﾞｯｷﾝ)〈日本国語大辞典〉
★阮咸は竿上(ｶﾝｼﾞｮｳ)の褌(ｺﾝ)を手向(ﾀﾑ)く…阮咸が七夕の日に世人が豪華で美しい衣装を庭で干すのにならって、ふんどしを竿にかけて世を愚弄したという「晉書−阮籍伝」に見える故事。"
A3406,4,誂弄,ちょうろう,,もてあそぶ。〈字通〉
A3407,4,瞽言,こげん,,"つまらないことば。物事の見えずて妄言する如きにたとえる。〈字源〉
盲人が、自分が見えないので実物を見ないで言う言葉。正確でない内容のことばのこと。≒瞽説〈漢字源〉"
A3408,4,基阯,きし,,基礎。建造物の土台。≒基趾〈字通〉
A3409,4,夢魘,むえん,,"夢でうなされる。〈字通〉
恐ろしい夢を見てうなされること。悪夢におそわれること。〈日本国語大辞典〉
悪夢にうなされる。≒夢厭〈漢辞海〉"
A3410,4,哢吭,ろうこう,,"鳥が玉をころがすような声でさえずる。〈漢字源〉
鳥のさえずる声。〈字通〉
鳥がさえずる。〈字源〉
のどを伸ばして高くさえずる。〈漢辞海〉"
A3411,4,苹果,へいか,ひょうか,"りんごの実。〈大辞林〉
林檎。〈字通〉
リンゴの果実。〈漢字ペディア〉"
A3412,4,大哥,たいか,,"1.長兄。
2.仲間のうちで、年長者･先輩などを親しんで呼ぶ言葉。〈漢字源〉
兄貴。大兄の意。〈字源〉
1.長兄。
2.自分の長男を呼ぶ言葉。おにいちゃん。
3.自分と同年輩の男子を呼ぶ言葉。あにき。
4.妻が夫を呼ぶ言葉。あなた。〈漢辞海〉"
A3413,4,壙壙,こうこう,,"1.何もなく、がらんと広がったさま。
2.野原の広く開けたさま。〈漢字源〉
原野の空廓なるさま。≒茫茫〈字源〉"
A3414,4,僊僊,せんせん,,"ひらひらと舞うさま。≒仙仙〈漢字源〉
かるく舞うさま。〈字源〉"
A3415,4,瞳矇,どうもう,,"道理をよく知らないこと。また、その人。〈漢字源〉
1.ものの道理が分からないさま。
2.道理の分からない人。≒童蒙〈漢辞海〉"
A3416,4,囮場,かじょう,,賭場。〈字通〉
A3417,4,嫣紅,えんこう,,"あでやかな濃い紅色。〈漢字源〉
赤い花。〈字通〉"
A3418,4,嬾架,らんか,,"書物を載せて読む台。見台。〈字源〉
横臥して書を読む見台。〈字通〉
臥して読めるように書物を載せる台。見台。〈新大字典〉"
A3419,4,孰慮,じゅくりょ,,熟慮。よく考える。〈字通〉
A3420,4,廱廱,ようよう,,"和らぐさま。〈字通〉
やんわりしたさま。〈漢字源〉
やわらぎ楽しむさま。〈新大字典〉"
A3421,4,苜蓿,もくしゅく,,"ウマゴヤシの別名。〈大辞泉〉
★「苜蓿」で「うまごやし」とも読む。〈漢字ペディア〉"
A3422,4,倣傚,ほうこう,,"くらべてまねる。〈漢字源〉
ならふ。まねる。〈字源〉"
A3423,4,愀然,しゅうぜん,しょうぜん,"顔をしかめるさま。心配そうなさま。表情を引き締めるさま。〈漢字源〉
1.顔色を変えるさま。
2.うれえるさま。かなしい思いに沈むさま。しゅうねん。≒愁然〈日本国語大辞典〉"
A3424,4,篷窓,ほうそう,,"1.とまをかけた舟の窓。
2.転じて、舟の窓のこと。〈漢字源〉
船の窓。船窓。〈新大字典〉"
A3425,4,釿鋸,きんきょ,,"手斧と鋸(ﾉｺｷﾞﾘ)。〈字通〉
ておのとのこぎり。〈新大字典〉"
A3426,4,陌阡,はくせん,,田畑のあぜみち。≒阡陌(ｾﾝﾊﾟｸ)〈新漢和大字典〉
A3427,4,懈惰,かいだ,,"心がゆるんで物事をおろそかにする。おこたる。なまける。〈漢字源〉
おこたる。〈字通〉
「懈怠(ｹﾀﾞｲ)」に同じ。〈漢字ペディア〉"
A3428,4,扎扎,さつさつ,,"布を織る音、虫の鳴く声などの形容。〈漢字源〉
蝉の声。鋤きかえす音。また、機を織る音。≒札札〈字通〉"
A3429,4,撥捩,はつれい,,"バチを打つ。〈字通〉
ばちで弦を払うこと。〈新大字典〉"
A3430,4,簧鼓,こうこ,,"笛の舌を鼓動させるように、たくみに人をあざむく。〈字通〉
笛の舌を打ち響かすこと。転じて、妄言して人々を惑わすこと。根拠のないことを告げて人々を扇動すること。〈日本国語大辞典〉"
A3431,4,陜隘,きょうあい,,"1.地形などが、両側がはさまれていてせまい。
2.心がせまい。〈新漢和大字典〉
≒陜阨
1.地勢が狭くて険しいさま。
2.心が狭い。〈漢辞海〉
★｢陜(ｷｮｳ)｣は｢陝(ｾﾝ)｣とは別字。
『陜(ｷｮｳ)…せまい。山あい。』
『陝(ｾﾝ)…中国の県名。また、陝西省(ｾﾝｾｲｼｮｳ)の略。』"
A3432,4,齦齶,ぎんがく,,岩石などが、歯茎のようにでこぼこしているさま。〈新漢和大字典〉
A3433,4,鯊魚,さぎょ,,はぜ。〈字通〉
A3434,4,薹笠,たいりゅう,,すげ笠。〈字通〉
A3435,4,嫻妖,かんよう,,美しくなまめかしい。≒嫺妖〈字通〉
A3436,4,亟務,きょくむ,,"急いでやるべき務め。〈漢字源〉
★亟を『キョク』と読む場合は『すみやか』の意、亟を『キ』と読む場合は『しばしば』の意となる。"
A3437,4,石矼,せっこう,,"川などを渡るために置いた飛び石。≒石杠〈漢字源〉
川を渡るための飛び石。一説に、石橋。≒石杠〈漢辞海〉"
A3438,4,鳳簫,ほうしょう,,簫(ｼｮｳ:楽器の一つ)の美称。〈漢字源〉
A3439,4,尸諫,しかん,,"死を以て抗議すること。〈新漢和大字典〉
死を以ていさめる。〈字通〉
死をもって主君に忠告すること。≒死諫、屍諫〈大辞泉〉
しかばねとなって（一命を捨てて）、主君をいさめること。≒屍諫〈漢字ペディア〉"
A3440,4,裂繻,れつじゅ,,"きぬを二つに引き裂くこと。また、そのきれ。関所の通行手形とした。〈新大字典〉
裂いた布きれ。絹を二つに裂いて、通行手形などに用いたもの。〈漢字源〉"
A3441,4,剌謬,らつびゅう,,"くいちがうこと。〈漢字源〉
背く。くいちがう。〈漢辞海〉"
A3442,4,餽遺,きい,,"食べ物や金品を贈ること。≒饋遺〈新漢和大字典〉
物を贈る。また、進物。〈漢辞海〉"
A3443,4,呷然,こうぜん,,大きな声をあげるさま。〈大辞林〉
A3444,4,蒸餾,じょうりゅう,,"1.蒸すこと。
2.蒸発して気体となったものを冷やして再び液体にすること。蒸溜。蒸留。〈新大字典〉
むす。〈字源〉"
A3445,4,霊畤,れいじ,,"まつりのにわ。祭場。〈字源〉
祭場。〈字通〉"
A3446,4,纊紘,こうこう,,"綿で作った、冠の左右の飾り。〈字通〉
王冠の左右に垂らす耳かくし。〈漢辞海〉"
A3447,4,孅趨,せんすう,,"おもねる態度。〈字通〉
体をたおやかにして巧みにおもねりすすむ。≒足恭〈字源〉
へつらいおもねって進み出る。〈新大字典〉"
A3448,4,僵尸,きょうし,,"倒れた死体。〈漢字源〉
≒僵屍
1.倒れたままの硬直した死体。
2.ひろく、死体。〈漢辞海〉"
A3449,4,赬鯉,ていり,,あかい鯉。ヒゴイ。〈新漢和大字典〉
A3450,4,池隍,ちこう,,"城を取り巻いているから堀。〈漢字源〉
城の空堀。〈字源〉"
A3451,4,旒纊,りゅうこう,,王冠の垂旒(冠の飾りの垂れ)と耳あて。〈字通〉
A3452,4,鰕鬚,かしゅ,,えびのひげ。簾の異名。〈字通〉
A3453,4,鰈域,ちょういき,,"朝鮮の異称。≒槿域〈字源〉
東海、古朝鮮。〈字通〉"
A3454,4,蘆荻,ろてき,,"アシと、オギ。〈新漢和大字典〉
あしと、おぎ。〈字通〉
アシとオギ。水辺に生える草の総称として用いる。〈漢字ペディア〉"
A3455,4,悽愴,せいそう,,"かなしみいたむ。〈字通〉
≒凄愴
1.すさまじく、いたましいさま。
2.身にしみるほどわびしいこと。〈漢字ペディア〉"
A3456,4,赬尾,ていび,,"赤い尾。魚は泳ぎ疲れると尾が赤くなるといい、転じて、君子が治政に苦労することを言う。〈日本国語大辞典〉
1.魚のあかい尾。魚が疲れると尾があかくなるという。
2.人民が君子の暴政に苦しむことにたとえる。〈新漢和大字典〉
★魴魚(ﾎｳｷﾞｮ)赬尾･･･人民の苦労のひどいことのたとえ。〈漢字源〉"
A3457,4,鉗口,けんこう,かんこう,"1.口をつぐんでものを言わないこと。
2.他人にものを言わせないこと。〈大辞泉〉
1.口をかたく閉じてものを言わないこと。≒箝口･拑口･緘口
2.ある事柄を口にするのを禁じること。〈漢字ペディア〉
★「鉗口(ｶﾝｺｳ)」は慣用読み。"
A3458,4,崚層,りょうそう,,"幾重にもそびえる。〈字通〉
高く重なっているさま。〈新大字典〉"
A3459,4,鰒魚,ふくぎょ,,とこぶし。石決明。〈字通〉
A3460,4,斧戉,ふえつ,,"1.おのとまさかり。
2.転じて、重い刑罰。
3.征伐。〈漢字源〉
1.斧と、まさかり。兵器。また、刑罰のたとえ。
2.征伐
3.文章の手入れ。修正。〈漢辞海〉"
A3461,4,袍襖,ほうおう,,かさね(襲)。〈字通〉
A3462,4,畸,き,,かたよったさま。〈漢辞海〉
A3463,4,鼎鉉,ていげん,,"1.かなえの両耳にかけ渡した、金属製の取っ手。かなえの耳づる。
2.大臣･宰相のこと。〈漢字源〉
1.かなえのみみづる。
2.転じて三公の位に比す。〈字源〉"
A3464,4,造搆,ぞうこう,,組み立てて作ること。特に、建造物を造り構えること。また、そのつくられ方やつくられたもの。つくり。構造。〈日本国語大辞典〉
A3465,4,胯股,ここ,,股。〈字通〉
A3466,4,扱排,きゅうはい,,収めとる。〈字通〉
A3467,4,晦暝,かいめい,,"くらいこと。まっくらになること。くらやみ。≒晦冥〈漢字ペディア〉
真っ暗なさま。また、くらやみ。晦冥。≒晦暗、晦闇、晦蒙〈漢辞海〉"
A3468,4,轎夫,きょうふ,,"かごかき。〈大辞林〉
かごかきの人夫。〈新漢和大字典〉"
A3469,4,摂籙,せつろく,しょうろく,"摂政、または関白のこと。また、その家柄。しょうろく。〈大辞泉〉
摂政の異名。関白をもいう。しょうろく。〈大辞林〉
摂政。〈字通〉"
A3470,4,嶬嶬,ぎぎ,,山がかどだって険しいさま。〈新漢和大字典〉
A3471,4,魚鰾,ぎょひょう,,"1.魚のうきぶくろ。
2.魚肚(ｷﾞｮﾄ:チョウザメ･イシモチなどの鰾(ｳｷﾌﾞｸﾛ)を乾燥した食品)に同じ。〈大辞林〉
魚のうきぶくろ。〈日本国語大辞典〉"
A3472,4,敦樸,とんぼく,,"人情があつく、正直で飾らないこと。≒敦朴〈漢字ペディア〉
情が厚く飾り気のないこと。〈新大字典〉"
A3473,4,檸檬,ねいもう,どうもう,"レモン。みかん科の常緑小高木。〈漢字源〉
レモン。〈字源〉"
A3474,4,蔦蘿,ちょうら,,つたかずら。〈字通〉
A3475,4,袿袴,けいこ,,"明治17年に制定された婦人の和装大礼服。袿(ｳﾁｷ)･単(ﾋﾄｴ)･切り袴(ﾊﾞｶﾏ)･帯･小袖からなり、檜扇(ﾋｵｳｷﾞ)を手に持つ。うちきばかま。〈大辞泉〉
一八八四（明治一七）年に制定された婦人用の和装礼服。袿(ｳﾁｷﾞ)･単(ﾋﾄｴ)･袴(ﾊｶﾏ)･小袖(ｺｿﾃﾞ)･檜扇(ﾋｵｳｷﾞ)などからなり、宮中の儀式に着用した。〈漢字ペディア〉"
A3476,4,儳互,ざんご,,ぎざぎざに入り込んで醜いさま。整っていないさま。〈漢字源〉
A3477,4,鉋花,ほうか,,かんなくず。〈字通〉
A3478,4,碾磑,てんがい,,"うわうすとしたうす。ひきうす。また、水車。〈新大字典〉
水車でまわして粉をひく石うす。〈漢字源〉
1.ひきうす。
2.水車。〈字通〉"
A3479,4,剞刻,きこく,,"彫刻に用いる刃物。彫刻刀。〈新大字典〉
ほる。〈字通〉"
A3480,4,原隰,げんしつ,げんしゅう,"高原と、低湿地。≒原湿〈漢字源〉
高く平かなる地と、低く平かなる湿地と。〈字源〉"
A3481,4,鱠鯉,かいり,,鯉をなますにする。〈字通〉
A3482,4,呰災,しさい,,災い。災難。〈漢字源〉
A3483,4,咢咢,がくがく,,"高く堂々と立ちふさがるさま。〈漢字源〉
冠の高きさま。また、直言して争うさま。〈字源〉"
A3484,4,麑裘,げいきゅう,,こじかの皮でつくった皮衣。〈漢字源〉
A3485,4,疥壁,かいへき,,"壁に落書きして汚すこと。〈漢字源〉
壁に落書きする。〈字通〉"
A3486,4,噯気,あいき,,胃にたまったガスが口から出るもの。げっぷ。〈漢字源〉
A3487,4,蜈蚣,ごこう,,"毒虫の名。ムカデ。〈新漢和大字典〉
ムカデの異名。"
A3488,4,壼奥,こんおう,,"1.宮中の奥深い所。
2.物事の奥深い所。〈漢字源〉
1.宮中の奥深き所。
2.転じて、物事の奥底。≒蘊奧〈字源〉"
A3489,4,中冓,ちゅうこう,,"閨中。ねや。〈字通〉
寝室の中。閨中。〈日本国語大辞典〉"
A3490,4,姨母,いぼ,,おば。母の姉妹。〈字源〉
A3491,4,酒缸,しゅこう,,酒を入れる甕(ｶﾒ)。〈漢字源〉
A3492,4,孀閨,そうけい,,"未亡人のいるへや。〈漢字源〉
やもめの居るへや。〈字源〉"
A3493,4,儻来,とうらい,,"たまたまやってくる。〈漢字源〉
不意に来ること。〈新大字典〉"
A3494,4,塵痂,じんか,,ちりと、かさぶたと。〈字源〉
A3495,4,磅唐,ほうとう,,"1.広くはびこるさま。
2.音が四方に響きわたるさま。
ひろくゆきわたる、みちあふれる。〈字通〉"
A3496,4,西廂,せいしょう,せいそう,建物の中心となる部屋の西側にあるわき屋。〈漢字源〉
A3497,4,惺悟,せいご,,"はっとさとる。〈漢字源〉
さとる。〈字通〉"
A3498,4,吟哦,ぎんが,,"詩歌を、声を出して、節をつけて歌う。〈漢字源〉
詩歌をうたう。≒吟詠、吟諷〈字源〉"
A3499,4,懆懆,そうそう,,"憂えるさま。〈字通〉
うれえて不安なさま。〈漢辞海〉"
A3500,4,蚌蛤,ぼうこう,,"ハマグリ。〈新漢和大字典〉
はまぐり。"
